Song,Split,Start,End,Duration,Words,Lyric,chunk_path,has_lyrics,mixture_chunk_path,drums_chunk_path,bass_chunk_path,other_chunk_path,vocals_chunk_path
Angela Thomas Wade - Milk Cow Blues,Train,134.0,144.0,10.0,14,why don't you keep right on to sailing till you lose your happy home,/content/drive/MyDrive/DS_course/Deep_Learning/Final Project/musdb18/audio_chunks/Angela Thomas Wade - Milk Cow Blues_134.00_144.00.wav,True,/content/drive/MyDrive/DS_course/Deep_Learning/Final Project/musdb18/train_chunks/mixture/Angela Thomas Wade - Milk Cow Blues_134_144.wav,/content/drive/MyDrive/DS_course/Deep_Learning/Final Project/musdb18/train_chunks/drums/Angela Thomas Wade - Milk Cow Blues_134_144.wav,/content/drive/MyDrive/DS_course/Deep_Learning/Final Project/musdb18/train_chunks/bass/Angela Thomas Wade - Milk Cow Blues_134_144.wav,/content/drive/MyDrive/DS_course/Deep_Learning/Final Project/musdb18/train_chunks/other/Angela Thomas Wade - Milk Cow Blues_134_144.wav,/content/drive/MyDrive/DS_course/Deep_Learning/Final Project/musdb18/train_chunks/vocals/Angela Thomas Wade - Milk Cow Blues_134_144.wav
Angela Thomas Wade - Milk Cow Blues,Train,144.0,154.0,10.0,1,-,/content/drive/MyDrive/DS_course/Deep_Learning/Final Project/musdb18/audio_chunks/Angela Thomas Wade - Milk Cow Blues_144.00_154.00.wav,False,/content/drive/MyDrive/DS_course/Deep_Learning/Final Project/musdb18/train_chunks/mixture/Angela Thomas Wade - Milk Cow Blues_144_154.wav,/content/drive/MyDrive/DS_course/Deep_Learning/Final Project/musdb18/train_chunks/drums/Angela Thomas Wade - Milk Cow Blues_144_154.wav,/content/drive/MyDrive/DS_course/Deep_Learning/Final Project/musdb18/train_chunks/bass/Angela Thomas Wade - Milk Cow Blues_144_154.wav,/content/drive/MyDrive/DS_course/Deep_Learning/Final Project/musdb18/train_chunks/other/Angela Thomas Wade - Milk Cow Blues_144_154.wav,/content/drive/MyDrive/DS_course/Deep_Learning/Final Project/musdb18/train_chunks/vocals/Angela Thomas Wade - Milk Cow Blues_144_154.wav
Angela Thomas Wade - Milk Cow Blues,Train,154.0,161.0,7.0,1,-,/content/drive/MyDrive/DS_course/Deep_Learning/Final Project/musdb18/audio_chunks/Angela Thomas Wade - Milk Cow Blues_154.00_161.00.wav,False,/content/drive/MyDrive/DS_course/Deep_Learning/Final Project/musdb18/train_chunks/mixture/Angela Thomas Wade - Milk Cow Blues_154_161.wav,/content/drive/MyDrive/DS_course/Deep_Learning/Final Project/musdb18/train_chunks/drums/Angela Thomas Wade - Milk Cow Blues_154_161.wav,/content/drive/MyDrive/DS_course/Deep_Learning/Final Project/musdb18/train_chunks/bass/Angela Thomas Wade - Milk Cow Blues_154_161.wav,/content/drive/MyDrive/DS_course/Deep_Learning/Final Project/musdb18/train_chunks/other/Angela Thomas Wade - Milk Cow Blues_154_161.wav,/content/drive/MyDrive/DS_course/Deep_Learning/Final Project/musdb18/train_chunks/vocals/Angela Thomas Wade - Milk Cow Blues_154_161.wav
Angela Thomas Wade - Milk Cow Blues,Train,161.0,172.0,11.0,1,-,/content/drive/MyDrive/DS_course/Deep_Learning/Final Project/musdb18/audio_chunks/Angela Thomas Wade - Milk Cow Blues_161.00_172.00.wav,False,/content/drive/MyDrive/DS_course/Deep_Learning/Final Project/musdb18/train_chunks/mixture/Angela Thomas Wade - Milk Cow Blues_161_172.wav,/content/drive/MyDrive/DS_course/Deep_Learning/Final Project/musdb18/train_chunks/drums/Angela Thomas Wade - Milk Cow Blues_161_172.wav,/content/drive/MyDrive/DS_course/Deep_Learning/Final Project/musdb18/train_chunks/bass/Angela Thomas Wade - Milk Cow Blues_161_172.wav,/content/drive/MyDrive/DS_course/Deep_Learning/Final Project/musdb18/train_chunks/other/Angela Thomas Wade - Milk Cow Blues_161_172.wav,/content/drive/MyDrive/DS_course/Deep_Learning/Final Project/musdb18/train_chunks/vocals/Angela Thomas Wade - Milk Cow Blues_161_172.wav
Angela Thomas Wade - Milk Cow Blues,Train,172.0,179.0,7.0,12,oh and i tried everything baby just to get along with you,/content/drive/MyDrive/DS_course/Deep_Learning/Final Project/musdb18/audio_chunks/Angela Thomas Wade - Milk Cow Blues_172.00_179.00.wav,True,/content/drive/MyDrive/DS_course/Deep_Learning/Final Project/musdb18/train_chunks/mixture/Angela Thomas Wade - Milk Cow Blues_172_179.wav,/content/drive/MyDrive/DS_course/Deep_Learning/Final Project/musdb18/train_chunks/drums/Angela Thomas Wade - Milk Cow Blues_172_179.wav,/content/drive/MyDrive/DS_course/Deep_Learning/Final Project/musdb18/train_chunks/bass/Angela Thomas Wade - Milk Cow Blues_172_179.wav,/content/drive/MyDrive/DS_course/Deep_Learning/Final Project/musdb18/train_chunks/other/Angela Thomas Wade - Milk Cow Blues_172_179.wav,/content/drive/MyDrive/DS_course/Deep_Learning/Final Project/musdb18/train_chunks/vocals/Angela Thomas Wade - Milk Cow Blues_172_179.wav
Angela Thomas Wade - Milk Cow Blues,Train,179.0,184.0,5.0,10,and now i'm gonna tell you what i'm gonna do,/content/drive/MyDrive/DS_course/Deep_Learning/Final Project/musdb18/audio_chunks/Angela Thomas Wade - Milk Cow Blues_179.00_184.00.wav,True,/content/drive/MyDrive/DS_course/Deep_Learning/Final Project/musdb18/train_chunks/mixture/Angela Thomas Wade - Milk Cow Blues_179_184.wav,/content/drive/MyDrive/DS_course/Deep_Learning/Final Project/musdb18/train_chunks/drums/Angela Thomas Wade - Milk Cow Blues_179_184.wav,/content/drive/MyDrive/DS_course/Deep_Learning/Final Project/musdb18/train_chunks/bass/Angela Thomas Wade - Milk Cow Blues_179_184.wav,/content/drive/MyDrive/DS_course/Deep_Learning/Final Project/musdb18/train_chunks/other/Angela Thomas Wade - Milk Cow Blues_179_184.wav,/content/drive/MyDrive/DS_course/Deep_Learning/Final Project/musdb18/train_chunks/vocals/Angela Thomas Wade - Milk Cow Blues_179_184.wav
Angela Thomas Wade - Milk Cow Blues,Train,184.0,189.0,5.0,10,well i'm gonna stop my crying and leave you alone,/content/drive/MyDrive/DS_course/Deep_Learning/Final Project/musdb18/audio_chunks/Angela Thomas Wade - Milk Cow Blues_184.00_189.00.wav,True,/content/drive/MyDrive/DS_course/Deep_Learning/Final Project/musdb18/train_chunks/mixture/Angela Thomas Wade - Milk Cow Blues_184_189.wav,/content/drive/MyDrive/DS_course/Deep_Learning/Final Project/musdb18/train_chunks/drums/Angela Thomas Wade - Milk Cow Blues_184_189.wav,/content/drive/MyDrive/DS_course/Deep_Learning/Final Project/musdb18/train_chunks/bass/Angela Thomas Wade - Milk Cow Blues_184_189.wav,/content/drive/MyDrive/DS_course/Deep_Learning/Final Project/musdb18/train_chunks/other/Angela Thomas Wade - Milk Cow Blues_184_189.wav,/content/drive/MyDrive/DS_course/Deep_Learning/Final Project/musdb18/train_chunks/vocals/Angela Thomas Wade - Milk Cow Blues_184_189.wav
Angela Thomas Wade - Milk Cow Blues,Train,189.0,196.0,7.0,20,and if you don't think i'm leaving big daddy just count those days i'm gone you ain't gonna see me,/content/drive/MyDrive/DS_course/Deep_Learning/Final Project/musdb18/audio_chunks/Angela Thomas Wade - Milk Cow Blues_189.00_196.00.wav,True,/content/drive/MyDrive/DS_course/Deep_Learning/Final Project/musdb18/train_chunks/mixture/Angela Thomas Wade - Milk Cow Blues_189_196.wav,/content/drive/MyDrive/DS_course/Deep_Learning/Final Project/musdb18/train_chunks/drums/Angela Thomas Wade - Milk Cow Blues_189_196.wav,/content/drive/MyDrive/DS_course/Deep_Learning/Final Project/musdb18/train_chunks/bass/Angela Thomas Wade - Milk Cow Blues_189_196.wav,/content/drive/MyDrive/DS_course/Deep_Learning/Final Project/musdb18/train_chunks/other/Angela Thomas Wade - Milk Cow Blues_189_196.wav,/content/drive/MyDrive/DS_course/Deep_Learning/Final Project/musdb18/train_chunks/vocals/Angela Thomas Wade - Milk Cow Blues_189_196.wav
Angela Thomas Wade - Milk Cow Blues,Train,196.0,201.0,5.0,9,you ain't gonna see my sweet face no more,/content/drive/MyDrive/DS_course/Deep_Learning/Final Project/musdb18/audio_chunks/Angela Thomas Wade - Milk Cow Blues_196.00_201.00.wav,True,/content/drive/MyDrive/DS_course/Deep_Learning/Final Project/musdb18/train_chunks/mixture/Angela Thomas Wade - Milk Cow Blues_196_201.wav,/content/drive/MyDrive/DS_course/Deep_Learning/Final Project/musdb18/train_chunks/drums/Angela Thomas Wade - Milk Cow Blues_196_201.wav,/content/drive/MyDrive/DS_course/Deep_Learning/Final Project/musdb18/train_chunks/bass/Angela Thomas Wade - Milk Cow Blues_196_201.wav,/content/drive/MyDrive/DS_course/Deep_Learning/Final Project/musdb18/train_chunks/other/Angela Thomas Wade - Milk Cow Blues_196_201.wav,/content/drive/MyDrive/DS_course/Deep_Learning/Final Project/musdb18/train_chunks/vocals/Angela Thomas Wade - Milk Cow Blues_196_201.wav
Angela Thomas Wade - Milk Cow Blues,Train,201.0,210.0,9.0,3,milk cow blues,/content/drive/MyDrive/DS_course/Deep_Learning/Final Project/musdb18/audio_chunks/Angela Thomas Wade - Milk Cow Blues_201.00_210.00.wav,True,/content/drive/MyDrive/DS_course/Deep_Learning/Final Project/musdb18/train_chunks/mixture/Angela Thomas Wade - Milk Cow Blues_201_210.wav,/content/drive/MyDrive/DS_course/Deep_Learning/Final Project/musdb18/train_chunks/drums/Angela Thomas Wade - Milk Cow Blues_201_210.wav,/content/drive/MyDrive/DS_course/Deep_Learning/Final Project/musdb18/train_chunks/bass/Angela Thomas Wade - Milk Cow Blues_201_210.wav,/content/drive/MyDrive/DS_course/Deep_Learning/Final Project/musdb18/train_chunks/other/Angela Thomas Wade - Milk Cow Blues_201_210.wav,/content/drive/MyDrive/DS_course/Deep_Learning/Final Project/musdb18/train_chunks/vocals/Angela Thomas Wade - Milk Cow Blues_201_210.wav
Atlantis Bound - It Was My Fault For Waiting,Train,0.0,9.0,9.0,1,-,/content/drive/MyDrive/DS_course/Deep_Learning/Final Project/musdb18/audio_chunks/Atlantis Bound - It Was My Fault For Waiting_0.00_9.00.wav,False,/content/drive/MyDrive/DS_course/Deep_Learning/Final Project/musdb18/train_chunks/mixture/Atlantis Bound - It Was My Fault For Waiting_0_9.wav,/content/drive/MyDrive/DS_course/Deep_Learning/Final Project/musdb18/train_chunks/drums/Atlantis Bound - It Was My Fault For Waiting_0_9.wav,/content/drive/MyDrive/DS_course/Deep_Learning/Final Project/musdb18/train_chunks/bass/Atlantis Bound - It Was My Fault For Waiting_0_9.wav,/content/drive/MyDrive/DS_course/Deep_Learning/Final Project/musdb18/train_chunks/other/Atlantis Bound - It Was My Fault For Waiting_0_9.wav,/content/drive/MyDrive/DS_course/Deep_Learning/Final Project/musdb18/train_chunks/vocals/Atlantis Bound - It Was My Fault For Waiting_0_9.wav
Atlantis Bound - It Was My Fault For Waiting,Train,9.0,15.0,6.0,1,-,/content/drive/MyDrive/DS_course/Deep_Learning/Final Project/musdb18/audio_chunks/Atlantis Bound - It Was My Fault For Waiting_9.00_15.00.wav,False,/content/drive/MyDrive/DS_course/Deep_Learning/Final Project/musdb18/train_chunks/mixture/Atlantis Bound - It Was My Fault For Waiting_9_15.wav,/content/drive/MyDrive/DS_course/Deep_Learning/Final Project/musdb18/train_chunks/drums/Atlantis Bound - It Was My Fault For Waiting_9_15.wav,/content/drive/MyDrive/DS_course/Deep_Learning/Final Project/musdb18/train_chunks/bass/Atlantis Bound - It Was My Fault For Waiting_9_15.wav,/content/drive/MyDrive/DS_course/Deep_Learning/Final Project/musdb18/train_chunks/other/Atlantis Bound - It Was My Fault For Waiting_9_15.wav,/content/drive/MyDrive/DS_course/Deep_Learning/Final Project/musdb18/train_chunks/vocals/Atlantis Bound - It Was My Fault For Waiting_9_15.wav
Atlantis Bound - It Was My Fault For Waiting,Train,15.0,22.0,7.0,1,uh,/content/drive/MyDrive/DS_course/Deep_Learning/Final Project/musdb18/audio_chunks/Atlantis Bound - It Was My Fault For Waiting_15.00_22.00.wav,True,/content/drive/MyDrive/DS_course/Deep_Learning/Final Project/musdb18/train_chunks/mixture/Atlantis Bound - It Was My Fault For Waiting_15_22.wav,/content/drive/MyDrive/DS_course/Deep_Learning/Final Project/musdb18/train_chunks/drums/Atlantis Bound - It Was My Fault For Waiting_15_22.wav,/content/drive/MyDrive/DS_course/Deep_Learning/Final Project/musdb18/train_chunks/bass/Atlantis Bound - It Was My Fault For Waiting_15_22.wav,/content/drive/MyDrive/DS_course/Deep_Learning/Final Project/musdb18/train_chunks/other/Atlantis Bound - It Was My Fault For Waiting_15_22.wav,/content/drive/MyDrive/DS_course/Deep_Learning/Final Project/musdb18/train_chunks/vocals/Atlantis Bound - It Was My Fault For Waiting_15_22.wav
Atlantis Bound - It Was My Fault For Waiting,Train,22.0,27.0,5.0,1,ah,/content/drive/MyDrive/DS_course/Deep_Learning/Final Project/musdb18/audio_chunks/Atlantis Bound - It Was My Fault For Waiting_22.00_27.00.wav,True,/content/drive/MyDrive/DS_course/Deep_Learning/Final Project/musdb18/train_chunks/mixture/Atlantis Bound - It Was My Fault For Waiting_22_27.wav,/content/drive/MyDrive/DS_course/Deep_Learning/Final Project/musdb18/train_chunks/drums/Atlantis Bound - It Was My Fault For Waiting_22_27.wav,/content/drive/MyDrive/DS_course/Deep_Learning/Final Project/musdb18/train_chunks/bass/Atlantis Bound - It Was My Fault For Waiting_22_27.wav,/content/drive/MyDrive/DS_course/Deep_Learning/Final Project/musdb18/train_chunks/other/Atlantis Bound - It Was My Fault For Waiting_22_27.wav,/content/drive/MyDrive/DS_course/Deep_Learning/Final Project/musdb18/train_chunks/vocals/Atlantis Bound - It Was My Fault For Waiting_22_27.wav
Atlantis Bound - It Was My Fault For Waiting,Train,27.0,33.0,6.0,1,uh,/content/drive/MyDrive/DS_course/Deep_Learning/Final Project/musdb18/audio_chunks/Atlantis Bound - It Was My Fault For Waiting_27.00_33.00.wav,True,/content/drive/MyDrive/DS_course/Deep_Learning/Final Project/musdb18/train_chunks/mixture/Atlantis Bound - It Was My Fault For Waiting_27_33.wav,/content/drive/MyDrive/DS_course/Deep_Learning/Final Project/musdb18/train_chunks/drums/Atlantis Bound - It Was My Fault For Waiting_27_33.wav,/content/drive/MyDrive/DS_course/Deep_Learning/Final Project/musdb18/train_chunks/bass/Atlantis Bound - It Was My Fault For Waiting_27_33.wav,/content/drive/MyDrive/DS_course/Deep_Learning/Final Project/musdb18/train_chunks/other/Atlantis Bound - It Was My Fault For Waiting_27_33.wav,/content/drive/MyDrive/DS_course/Deep_Learning/Final Project/musdb18/train_chunks/vocals/Atlantis Bound - It Was My Fault For Waiting_27_33.wav
Atlantis Bound - It Was My Fault For Waiting,Train,33.0,40.0,7.0,1,ah,/content/drive/MyDrive/DS_course/Deep_Learning/Final Project/musdb18/audio_chunks/Atlantis Bound - It Was My Fault For Waiting_33.00_40.00.wav,True,/content/drive/MyDrive/DS_course/Deep_Learning/Final Project/musdb18/train_chunks/mixture/Atlantis Bound - It Was My Fault For Waiting_33_40.wav,/content/drive/MyDrive/DS_course/Deep_Learning/Final Project/musdb18/train_chunks/drums/Atlantis Bound - It Was My Fault For Waiting_33_40.wav,/content/drive/MyDrive/DS_course/Deep_Learning/Final Project/musdb18/train_chunks/bass/Atlantis Bound - It Was My Fault For Waiting_33_40.wav,/content/drive/MyDrive/DS_course/Deep_Learning/Final Project/musdb18/train_chunks/other/Atlantis Bound - It Was My Fault For Waiting_33_40.wav,/content/drive/MyDrive/DS_course/Deep_Learning/Final Project/musdb18/train_chunks/vocals/Atlantis Bound - It Was My Fault For Waiting_33_40.wav
Atlantis Bound - It Was My Fault For Waiting,Train,40.0,47.0,7.0,11,i tried to make everything that i see what i believe,/content/drive/MyDrive/DS_course/Deep_Learning/Final Project/musdb18/audio_chunks/Atlantis Bound - It Was My Fault For Waiting_40.00_47.00.wav,True,/content/drive/MyDrive/DS_course/Deep_Learning/Final Project/musdb18/train_chunks/mixture/Atlantis Bound - It Was My Fault For Waiting_40_47.wav,/content/drive/MyDrive/DS_course/Deep_Learning/Final Project/musdb18/train_chunks/drums/Atlantis Bound - It Was My Fault For Waiting_40_47.wav,/content/drive/MyDrive/DS_course/Deep_Learning/Final Project/musdb18/train_chunks/bass/Atlantis Bound - It Was My Fault For Waiting_40_47.wav,/content/drive/MyDrive/DS_course/Deep_Learning/Final Project/musdb18/train_chunks/other/Atlantis Bound - It Was My Fault For Waiting_40_47.wav,/content/drive/MyDrive/DS_course/Deep_Learning/Final Project/musdb18/train_chunks/vocals/Atlantis Bound - It Was My Fault For Waiting_40_47.wav
Atlantis Bound - It Was My Fault For Waiting,Train,47.0,52.0,5.0,11,but you always let me down in the end and the,/content/drive/MyDrive/DS_course/Deep_Learning/Final Project/musdb18/audio_chunks/Atlantis Bound - It Was My Fault For Waiting_47.00_52.00.wav,True,/content/drive/MyDrive/DS_course/Deep_Learning/Final Project/musdb18/train_chunks/mixture/Atlantis Bound - It Was My Fault For Waiting_47_52.wav,/content/drive/MyDrive/DS_course/Deep_Learning/Final Project/musdb18/train_chunks/drums/Atlantis Bound - It Was My Fault For Waiting_47_52.wav,/content/drive/MyDrive/DS_course/Deep_Learning/Final Project/musdb18/train_chunks/bass/Atlantis Bound - It Was My Fault For Waiting_47_52.wav,/content/drive/MyDrive/DS_course/Deep_Learning/Final Project/musdb18/train_chunks/other/Atlantis Bound - It Was My Fault For Waiting_47_52.wav,/content/drive/MyDrive/DS_course/Deep_Learning/Final Project/musdb18/train_chunks/vocals/Atlantis Bound - It Was My Fault For Waiting_47_52.wav
Atlantis Bound - It Was My Fault For Waiting,Train,51.0,58.0,7.0,13,and the more that i expected of you the more our distance grew,/content/drive/MyDrive/DS_course/Deep_Learning/Final Project/musdb18/audio_chunks/Atlantis Bound - It Was My Fault For Waiting_51.00_58.00.wav,True,/content/drive/MyDrive/DS_course/Deep_Learning/Final Project/musdb18/train_chunks/mixture/Atlantis Bound - It Was My Fault For Waiting_51_58.wav,/content/drive/MyDrive/DS_course/Deep_Learning/Final Project/musdb18/train_chunks/drums/Atlantis Bound - It Was My Fault For Waiting_51_58.wav,/content/drive/MyDrive/DS_course/Deep_Learning/Final Project/musdb18/train_chunks/bass/Atlantis Bound - It Was My Fault For Waiting_51_58.wav,/content/drive/MyDrive/DS_course/Deep_Learning/Final Project/musdb18/train_chunks/other/Atlantis Bound - It Was My Fault For Waiting_51_58.wav,/content/drive/MyDrive/DS_course/Deep_Learning/Final Project/musdb18/train_chunks/vocals/Atlantis Bound - It Was My Fault For Waiting_51_58.wav
Atlantis Bound - It Was My Fault For Waiting,Train,58.0,63.0,5.0,7,and in the end you're never there,/content/drive/MyDrive/DS_course/Deep_Learning/Final Project/musdb18/audio_chunks/Atlantis Bound - It Was My Fault For Waiting_58.00_63.00.wav,True,/content/drive/MyDrive/DS_course/Deep_Learning/Final Project/musdb18/train_chunks/mixture/Atlantis Bound - It Was My Fault For Waiting_58_63.wav,/content/drive/MyDrive/DS_course/Deep_Learning/Final Project/musdb18/train_chunks/drums/Atlantis Bound - It Was My Fault For Waiting_58_63.wav,/content/drive/MyDrive/DS_course/Deep_Learning/Final Project/musdb18/train_chunks/bass/Atlantis Bound - It Was My Fault For Waiting_58_63.wav,/content/drive/MyDrive/DS_course/Deep_Learning/Final Project/musdb18/train_chunks/other/Atlantis Bound - It Was My Fault For Waiting_58_63.wav,/content/drive/MyDrive/DS_course/Deep_Learning/Final Project/musdb18/train_chunks/vocals/Atlantis Bound - It Was My Fault For Waiting_58_63.wav
Atlantis Bound - It Was My Fault For Waiting,Train,63.0,73.0,10.0,12,and i know you couldn't tell the truth to save your soul,/content/drive/MyDrive/DS_course/Deep_Learning/Final Project/musdb18/audio_chunks/Atlantis Bound - It Was My Fault For Waiting_63.00_73.00.wav,True,/content/drive/MyDrive/DS_course/Deep_Learning/Final Project/musdb18/train_chunks/mixture/Atlantis Bound - It Was My Fault For Waiting_63_73.wav,/content/drive/MyDrive/DS_course/Deep_Learning/Final Project/musdb18/train_chunks/drums/Atlantis Bound - It Was My Fault For Waiting_63_73.wav,/content/drive/MyDrive/DS_course/Deep_Learning/Final Project/musdb18/train_chunks/bass/Atlantis Bound - It Was My Fault For Waiting_63_73.wav,/content/drive/MyDrive/DS_course/Deep_Learning/Final Project/musdb18/train_chunks/other/Atlantis Bound - It Was My Fault For Waiting_63_73.wav,/content/drive/MyDrive/DS_course/Deep_Learning/Final Project/musdb18/train_chunks/vocals/Atlantis Bound - It Was My Fault For Waiting_63_73.wav
